longitud,latitud
-71.53583548702683,-33.028731464186343
-71.535814091477818,-33.028731899250118
-71.535815124427288,-33.028767945147024
-71.53577233331049,-33.028768815264776
-71.535772849777231,-33.028786838213733
-71.535751454213795,-33.028787273267419
-71.535751970676642,-33.028805296216611
-71.535730575108389,-33.028805731266928
-71.535731091567357,-33.028823754216369
-71.535709695994314,-33.028824189263318
-71.535711761817382,-33.028896281061662
-71.535733157407805,-33.028895846013526
-71.535732640947003,-33.02887782306432
-71.535754036532637,-33.028877388012816
-71.535753520067942,-33.028859365063859
-71.535774915648759,-33.028858930008994
-71.535774399180198,-33.028840907060257
-71.535795794756211,-33.028840472002017
-71.535795278283743,-33.028822449053536
-71.535816673854953,-33.028822013991935
-71.535816157378605,-33.028803991043681
-71.535837552945011,-33.028803555978712
-71.53583703646477,-33.028785533030707
-71.535858432026373,-33.028785097962384
-71.535857915542252,-33.028767075014613
-71.535879311099038,-33.028766639942916
-71.535878278123491,-33.028730594047801
-71.535899673671125,-33.028730158973033
-71.535899157179685,-33.028712136025682
-71.535984739348237,-33.028710395691171
-71.535984222839886,-33.028692372744949
-71.536005618376535,-33.028691937652461
-71.536005101864291,-33.028673914706474
-71.536026497396122,-33.028673479610617
-71.536024947849128,-33.028619410773224
-71.535374596202303,-33.029083470873047
-71.535353200560593,-33.029083905861889
-71.535353716948222,-33.029101928815791
-71.535332321301695,-33.029102363801272
-71.535332837685445,-33.029120386755423
-71.535311442034114,-33.029120821737529
-71.535311958413956,-33.029138844691914
-71.535290562757822,-33.029139279670659
-71.535291079133799,-33.029157302625286
-71.535248287811456,-33.029158172572387
-71.53524880417919,-33.02917619552754
-71.535227408512966,-33.02917663049589
-71.535227924876821,-33.029194653451292
-71.535206529205809,-33.029195088416266
-71.53520704556577,-33.029213111371895
-71.535164254213655,-33.02921398129147
-71.535165286917589,-33.029250027203751
-71.535143891232153,-33.029250462158636
-71.535144407580447,-33.02926848511499
-71.535165803270232,-33.0292680501598
-71.535166319623357,-33.029286073115799
-71.535144923929209,-33.029286508071287
-71.535146472978269,-33.029340576939809
-71.535167868685434,-33.029340141983425
-71.535167352330944,-33.029322119027604
-71.53518874803332,-33.02932168406786
-71.535188231674937,-33.029303661112287
-71.535209627372495,-33.029303226149189
-71.535209111010232,-33.029285203193851
-71.535230506702973,-33.02928476822737
-71.535229990336816,-33.029266745272274
-71.535251386024768,-33.029266310302432
-71.535249836916037,-33.029212241437669
-71.535271232590489,-33.029211806465064
-71.53527174896395,-33.029229829419748
-71.535314540320144,-33.029228959462948
-71.535314023937985,-33.029210936508854
-71.535335419611044,-33.029210501525256
-71.535334903225007,-33.029192478571417
-71.535356298893262,-33.029192043584452
-71.535355782503345,-33.02917402063084
-71.535377178166797,-33.029173585640514
-71.535376661772958,-33.029155562687144
-71.535398057431621,-33.029155127693443
-71.53539702463668,-33.029119081787115
-71.535375628986714,-33.029119516780213
-71.535374596202303,-33.029083470873047
-71.535521267156724,-33.028972288138206
-71.535478475931413,-33.028973158159936
-71.535478992342377,-33.028991181112403
-71.535457596724683,-33.028991616118077
-71.535458113131739,-33.029009639070786
-71.535436717509256,-33.029010074073092
-71.535437233912418,-33.02902809702605
-71.535415838285118,-33.029028532024988
-71.535416354684415,-33.02904655497818
-71.535373563419739,-33.029047424965661
-71.535374596202303,-33.029083470873047
-71.535395991843572,-33.029083035880547
-71.535438783124704,-33.029082165884546
-71.535439299529713,-33.029100188837255
-71.535460695173938,-33.029099753833471
-71.535460178764581,-33.029081730881053
-71.535481574404002,-33.029081295873894
-71.535481057990751,-33.029063272921718
-71.535523849259519,-33.029062402896997
-71.535523332838039,-33.029044379945368
-71.535544728467372,-33.029043944927807
-71.535544212042012,-33.029025921976412
-71.535565607666555,-33.02902548695549
-71.535564574808518,-33.028989441053092
-71.535543179192672,-33.028989876073425
-71.535543695617122,-33.02900789902494
-71.535522299996458,-33.029008334041897
-71.535521267156724,-33.028972288138206
-71.535622035795839,-33.028753413398128
-71.535413995169492,-33.028920368783602
-71.53545553110105,-33.02891952430663
-71.535456047506273,-33.028937547259581
-71.5354988387151,-33.028936677246357
-71.535498322301194,-33.028918654294003
-71.535541113499491,-33.028917784266731
-71.535539564234426,-33.028863715411099
-71.535560959819861,-33.028863280392862
-71.535559926970095,-33.028827234489391
-71.535581322546363,-33.028826799468078
-71.535580806117821,-33.028808776516556
-71.535623597260297,-33.028807906463548
-71.535622035795839,-33.028753413398128
-71.535412767398782,-33.028921354083202
-71.535390939791526,-33.028938870974606
-71.535413256295598,-33.028938417258139
-71.535412767398782,-33.028921354083202
-71.535370913623709,-33.02895494218216
-71.535206496419505,-33.029086888364056
-71.535246222345094,-33.029086080751149
-71.535245705979662,-33.029068057795691
-71.535352684173432,-33.029065882907929
-71.535352167786712,-33.029047859953906
-71.535373563419739,-33.029047424965661
-71.535373047029154,-33.029029402011872
-71.535351651400461,-33.029029836999818
-71.535350102244479,-33.028975768137215
-71.535371497860126,-33.028975333150157
-71.535370913623709,-33.02895494218216
-71.535203498204595,-33.029089294451119
-71.535140717290901,-33.029139676499639
-71.535140793151982,-33.02914232441929
-71.535162188811327,-33.029141889466196
-71.535161672461911,-33.029123866509728
-71.535204463770555,-33.029122996593131
-71.535203498204595,-33.029089294451119
-71.540543867495771,-33.025407649622757
-71.540556649679701,-33.025400179812472
-71.540556339142157,-33.025389362128848
-71.540575840463418,-33.025388964860916
-71.540577703655146,-33.025387876025214
-71.540577216427153,-33.02537090339932
-71.540534427110032,-33.025371775071022
-71.540535461848449,-33.025407820855271
-71.540543867495771,-33.025407649622757
-71.540429005852317,-33.025428022866947
-71.540407611177727,-33.025428458679883
-71.540408128522003,-33.025446481573645
-71.54038673384261,-33.025446917383221
-71.54038725118302,-33.025464940277239
-71.540430040550035,-33.025464068653818
-71.540429005852317,-33.025428022866947
-71.540260952332801,-33.025539646642137
-71.540239557628453,-33.025540082427561
-71.540240074940741,-33.025558105323356
-71.540261469649437,-33.025557669537626
-71.540260952332801,-33.025539646642137
-71.540176408111606,-33.025577435555192
-71.540155013396699,-33.025577871326568
-71.540155530692545,-33.025595894223429
-71.540134135972849,-33.025596329991437
-71.540134653264786,-33.025614352888546
-71.540177442712405,-33.025613481348266
-71.540176408111606,-33.025577435555192
-71.540029748723143,-33.025688623268955
-71.540008353978962,-33.025689059016472
-71.540008871247139,-33.02570708191508
-71.540030265995668,-33.025706646167258
-71.540029748723143,-33.025688623268955
-71.539714485755169,-33.025892328600612
-71.539946081788869,-33.025756988209551
-71.539945721510435,-33.025744434935376
-71.539902931991847,-33.025745306399244
-71.539903449239674,-33.025763329299167
-71.539882054475342,-33.0257637650259
-71.539882571719275,-33.02578178792605
-71.539861176950154,-33.025782223649422
-71.539861694190208,-33.025800246549814
-71.539818904641862,-33.02580111798617
-71.539819421873688,-33.025819140887101
-71.539798027094463,-33.025819576600085
-71.539798544322409,-33.025837599501251
-71.539755754753912,-33.025838470916824
-71.53975627197363,-33.02585649381853
-71.539734877184344,-33.025856929521119
-71.539735394400168,-33.025874952423059
-71.539713999606079,-33.025875388122287
-71.539714485755169,-33.025892328600612
-71.540640865545569,-33.025350964643636
-71.540790371188507,-33.025263594313451
-71.540977937049306,-33.025161382807788
-71.540977505360971,-33.025146347152088
-71.541006616992661,-33.025145754011966
-71.541020091730346,-33.025138411108991
-71.541019777091506,-33.025127452447627
-71.541040994951999,-33.02512702013415
-71.541062246388904,-33.025115439396906
-71.541062048803255,-33.025108557729666
-71.541040654216374,-33.025108993647422
-71.541040136750027,-33.025090970761539
-71.541018742167026,-33.02509140667533
-71.541019259629039,-33.02510942956151
-71.540976470452947,-33.025110301378703
-71.540976987906731,-33.025128324265417
-71.54095559331364,-33.025128760168812
-71.540956110763545,-33.025146783055789
-71.540934716165651,-33.025147218955816
-71.540935233611663,-33.025165241843013
-71.54087104980222,-33.025166549522041
-71.54087208466953,-33.02520259529804
-71.540850690056772,-33.025203031184326
-71.540851207486796,-33.025221054072532
-71.540787023632689,-33.025222361710284
-71.540787541050122,-33.025240384599336
-71.540766146426819,-33.025240820471559
-71.540767181254381,-33.025276866250074
-71.540724391989016,-33.02527773798473
-71.540723874583705,-33.025259715094904
-71.540702479954675,-33.025260150956441
-71.540703514757084,-33.025296196736619
-71.540682120118902,-33.025296632595087
-71.540682637516454,-33.025314655485396
-71.540639848230029,-33.025315527191943
-71.540640865545569,-33.025350964643636
-71.540906699984376,-33.0249854888893
-71.540887558162964,-33.024995919994737
-71.540887787486568,-33.025003907640404
-71.540872322047036,-33.025004222729159
-71.540866480839227,-33.025007405822812
-71.540866910351355,-33.025022366415641
-71.540845515782053,-33.025022802298935
-71.540846033207444,-33.025040825187745
-71.540803566127565,-33.025041690382395
-71.540672681064549,-33.025113014324958
-71.540669807959873,-33.025114636053019
-71.539675251315671,-33.025695842856685
-71.539687432760914,-33.025695594789752
-71.539687949963906,-33.025713617692837
-71.539709344719341,-33.025713181999961
-71.539710379135386,-33.025749227805335
-71.539731773899064,-33.025748792108203
-71.539732291112117,-33.025766815010506
-71.539775080646777,-33.025765943604647
-71.539774563425027,-33.025747920702941
-71.539795958187312,-33.025747484994817
-71.539795440961669,-33.025729462093352
-71.539816835719151,-33.02572902638186
-71.539816318489642,-33.02571100348063
-71.539859107994531,-33.025710132047259
-71.539858590756779,-33.025692109146568
-71.539879985504186,-33.025691673424689
-71.539879468262555,-33.02567365052424
-71.539900863005158,-33.025673214798992
-71.539900345759634,-33.025655191898771
-71.539943135234765,-33.025654320437894
-71.539942617981012,-33.02563629753822
-71.53996401271354,-33.025635861802577
-71.539963495455908,-33.025617838903123
-71.540027679637689,-33.025616531675134
-71.54002716236748,-33.02559850877654
-71.540069951811006,-33.025597637273485
-71.540069434532569,-33.025579614375424
-71.540090829249294,-33.025579178618713
-71.540090311966964,-33.025561155720872
-71.540111706678886,-33.025560719960787
-71.540111189392675,-33.025542697063209
-71.540153978806444,-33.025541825532642
-71.540153461512006,-33.025523802635597
-71.540174856213852,-33.025523366865123
-71.54017433891552,-33.025505343968312
-71.540217128309138,-33.025504472416962
-71.540216611002592,-33.025486449520692
-71.540238005694363,-33.025486013739823
-71.540237488383909,-33.025467990843794
-71.540323067129023,-33.025466247684882
-71.540322549801672,-33.025448224789976
-71.540343944482444,-33.025447788991386
-71.540343427151186,-33.025429766096728
-71.540364821827168,-33.025429330294777
-71.54036430449203,-33.025411307400354
-71.540385699163195,-33.025410871595035
-71.540385181824178,-33.025392848700854
-71.540427971156433,-33.025391977079828
-71.540427453809187,-33.025373954186193
-71.540448848470277,-33.025373518370486
-71.540448331119151,-33.025355495477072
-71.540491120431255,-33.02535462383527
-71.540490603071902,-33.025336600942396
-71.540511997722916,-33.0253361651163
-71.540511480359669,-33.025318142223675
-71.540554269651636,-33.025317270561082
-71.54055323490914,-33.025281224776833
-71.540574629545731,-33.025280788940641
-71.540573594796399,-33.025244743156755
-71.540594989423838,-33.025244307317493
-71.540594472045527,-33.025226284425763
-71.540573077422408,-33.025226720264719
-71.540572560048901,-33.025208697372634
-71.54055116542969,-33.025209133207632
-71.540550648060986,-33.025191110315184
-71.540572042675848,-33.025190674480484
-71.540571525303264,-33.025172651588278
-71.540614314522912,-33.025171779908483
-71.540615349285943,-33.025207825691645
-71.540636743903789,-33.025207389845654
-71.540658138521167,-33.025206953996012
-71.540659173303425,-33.025242999777738
-71.54068056792903,-33.025242563923833
-71.54068108532519,-33.025260586814312
-71.540702479954675,-33.025260150956441
-71.540701962554166,-33.025242128066253
-71.540744751803075,-33.025241256340117
-71.540744234394325,-33.025223233450475
-71.540765629013748,-33.025222797582217
-71.540764594188943,-33.025186751803346
-71.540785988799215,-33.025186315932011
-71.54078547138316,-33.025168293042796
-71.540806865988614,-33.0251678571681
-71.540805831149214,-33.025131811390054
-71.540784436552443,-33.025132247264153
-71.54078288430982,-33.02507817859577
-71.54080427889356,-33.025077742722566
-71.540804796311647,-33.025095765611788
-71.540847585486404,-33.025094893853804
-71.540847068059634,-33.025076870965179
-71.540868462641967,-33.025076435080983
-71.5408689800731,-33.02509445796931
-71.540847585486404,-33.025094893853804
-71.540848102913657,-33.025112916742366
-71.540826708322143,-33.025113352623485
-71.540827743169331,-33.025149398401055
-71.540849137769513,-33.025148962519332
-71.54084862034135,-33.025130939630877
-71.540870014936729,-33.025130503745785
-71.540869497504687,-33.02511248085758
-71.540890892095263,-33.025112044969127
-71.540890374659327,-33.025094022081163
-71.540911769245099,-33.025093586189342
-71.540911251805284,-33.025075563301613
-71.540932646386239,-33.025075127406431
-71.540930576614201,-33.025003035856095
-71.540951971177321,-33.025002599958448
-71.540952488623986,-33.02502062284583
-71.540973883190986,-33.025020186944225
